objid,ra,dec,u,g,r,i,z,class,redshift,pre_uv_mag,pre_uv_wave,pre_uv_source,pre_green_mag,pre_green_wave,pre_green_source,log_L_bolometric,intrinsic_color_index,rest_color_span_nm
1237674648850137230,168.947290762218,-1.1868952103165,20.02674,18.19084,17.32169,16.92705,16.63546,GALAXY,0.07490549,-17.661289648911083,330.261593509956,u,-19.49718964891108,436.317429172308,g,9.879069459564434,1.8358999999999952,106.05583566235197
1237648720152297476,169.206699615261,-1.03834764379484,19.62407,18.3604,17.7478,17.31829,17.06684,GALAXY,0.0762712,-18.105951489468055,329.8425155295431,u,-19.36962148946806,435.7637740376217,g,9.814616595787223,1.2636700000000047,105.92125850807861
1237674648850268213,169.247238172046,-1.23719601234369,17.51185,16.23597,15.69214,15.31605,15.14507,GALAXY,0.07658767,-20.22780129181928,329.7455561607909,u,-21.50368129181928,435.6356784208759,g,10.635774116727712,1.2758800000000008,105.89012226008498
1237648720152231990,169.141792698351,-1.02802909064912,18.31851,16.30556,15.33855,14.87719,14.51697,GALAXY,0.07437177,-19.352913526680044,330.4256588945929,u,-21.365863526680045,436.534180342434,g,10.652027010672018,2.01295,106.1085214478411
1237648720152232170,169.109889831071,-0.955851259823812,19.28165,17.11189,16.03327,15.53915,15.14538,GALAXY,0.07395959,-18.37687217403561,330.55247451163405,u,-20.54663217403561,436.7017198477644,g,10.346501669614243,2.16976,106.14924533613038
1237648720152297665,169.25435928563,-1.01601012004926,19.672,18.39893,17.84535,17.48308,17.28784,GALAXY,0.07501414,-18.01939655396629,330.2282144865555,u,-19.292466553966293,436.2733312512522,g,9.753582621586515,1.2730700000000041,106.04511676469673
1237674648850202866,169.158532535667,-1.06831428258091,20.54092,18.546,17.65912,17.25267,16.92148,GALAXY,0.07338101,-17.09937796005243,330.7306508059053,u,-19.09429796005243,436.93711331822425,g,9.714503984020972,1.9949200000000005,106.20646251231892
1237674648850202968,169.210196272753,-1.23022482253896,21.07834,19.07744,17.91654,17.4148,17.00678,GALAXY,0.1449544,-18.180367962353905,310.0560162046628,u,-20.181267962353903,409.62330028165314,g,10.235971184941562,2.000899999999998,99.56728407699035
1237648720152232220,169.1582556057,-1.02757169610344,17.94142,15.96831,15.03665,14.56796,14.21394,GALAXY,0.02708067,-17.43850980070456,345.63984151313065,u,-19.41161980070456,456.63404413988246,g,9.865709520281824,1.973110000000002,110.99420262675181
1237648722836783288,169.642405941856,1.08471437313667,19.00925,17.52294,16.78535,16.41184,16.16119,GALAXY,0.06382966,-18.30883312489673,333.7000399105248,u,-19.79514312489673,440.8600527268624,g,9.987987649958692,1.4863099999999996,107.1600128163376
1237648721763172618,169.901214535798,0.333818428896126,18.79408,17.34264,16.62772,16.24795,16.00877,GALAXY,0.09956856,-19.561252696092343,322.8539018976679,u,-21.012692696092348,426.5309295493134,g,10.472440278436942,1.4514400000000052,103.67702765164546
1237674650998079559,169.967475596035,0.502727914506012,22.32026,20.01979,19.19994,18.87411,18.72626,STAR,0.0001271106,-1.3595348404021017,354.9548814720432,u,-3.6600048404021024,468.94039270531897,g,3.472689136160841,2.3004700000000007,113.98551123327576
1237674650998079616,170.040049054997,0.514638590903702,19.43969,17.5455,16.64175,16.20052,15.88557,GALAXY,0.07292641,-18.186193848730944,330.87078171558846,u,-20.080383848730943,437.1222440129888,g,10.125311139492377,1.8941899999999983,106.25146229740034
1237674650998079680,169.970092934232,0.454395106931621,22.12899,20.38068,19.39338,18.9875,18.50271,QSO,0.3738832,-21.331358817384046,341.3681745289556,g,-22.318658817384048,449.0920334421441,r,10.665354726953618,0.9873000000000012,107.72385891318851
1237648721763172650,169.923595669318,0.308417726057638,19.58747,18.38306,17.78953,17.40079,17.20366,GALAXY,0.1269919,-19.349624075353518,314.9978274023088,u,-20.554034075353517,416.15205930051496,g,10.277676830141406,1.2044099999999993,101.15423189820615
1237674650998014102,169.816620494941,0.544878288351686,18.13093,16.41983,15.50704,15.06869,14.75029,GALAXY,0.0722287,-19.4726661271379,331.086082661283,u,-21.183766127137897,437.4066838539204,g,10.58329605085516,1.7110999999999983,106.32060119263741
1237674650998013994,169.902546193742,0.453241005843484,19.09163,18.99956,18.63975,18.58223,18.59835,QSO,1.307384,-26.9739952095686,324.17664333288263,i,-26.957875209568595,387.0183723212088,z,12.64156848382744,-0.016120000000004353,62.84172898832617
1237674650461143209,169.961460522628,0.105573734432247,19.49043,18.22895,17.66526,17.31295,17.10973,GALAXY,0.1038553,-18.96488405603865,321.60012276971446,u,-20.22636405603865,424.8745283915383,g,10.129540022415464,1.2614800000000024,103.27440562182386
1237674650998079589,170.019553100692,0.485742780645672,20.07334,19.09998,18.68213,18.33277,18.306,GALAXY,0.1435018,-19.160741003174422,310.4498829822567,u,-20.134101003174425,410.14364822162935,g,10.06609480126977,0.9733600000000031,99.69376523937262
1237648721763238203,170.069130516662,0.301496919313412,19.94219,18.61901,17.82738,17.41119,17.08071,GALAXY,0.1028334,-18.489640525731527,321.8981216927235,u,-19.812820525731528,425.26822274334455,g,10.03429381029261,1.3231800000000007,103.37010105062103
1237648721763172676,169.937942766926,0.228854833561162,19.30026,17.98249,17.30469,16.90797,16.66337,GALAXY,0.1037074,-19.151668500994692,321.64321812103464,u,-20.4694385009947,424.9314628134232,g,10.26006900039788,1.3177700000000065,103.28824469238856
1237674650461208636,169.966235882124,0.0718444748156744,19.50744,17.40315,16.40067,15.91403,15.56472,GALAXY,0.07297006,-18.119831532150325,330.85732140559446,u,-20.224121532150324,437.1044612372502,g,10.19970781286013,2.104289999999999,106.24713983165572
1237674650461143158,169.856745402348,0.075891811080444,20.59428,18.63615,17.68592,17.25585,16.92696,GALAXY,0.1033758,-17.850041686915954,321.73988227764283,u,-19.808171686915955,425.0591684175056,g,10.021795874766385,1.9581300000000006,103.31928613986275
1237648721763238177,170.037079300727,0.22358570766223,20.40203,18.3671,17.48068,17.03316,16.67838,GALAXY,0.07258304,-17.212910393741478,330.976704610209,u,-19.24784039374148,437.2621815836282,g,9.781068157496591,2.034930000000003,106.28547697341918
1237648721763238186,170.040726744125,0.319981555292963,19.29444,17.29012,16.29091,15.75169,15.29816,GALAXY,0.07146052,-18.28438172413123,331.3234537097083,u,-20.28870172413123,437.720281098178,g,10.249503089652492,2.00432,106.39682738846972
1237648721763238090,169.989805580005,0.251166253818597,19.901,18.50935,17.46706,16.98177,16.64079,GALAXY,0.2102811,-21.67769245463549,387.5132810055449,g,-22.719982454635492,509.79892191987466,r,10.846819381854198,1.0422900000000013,122.28564091432975
1237648721763238115,170.014088232659,0.275132808787838,20.61148,18.44254,17.53174,17.14332,16.78709,GALAXY,0.07342175,-17.030105609677967,330.7180984547779,u,-19.199045609677967,436.9205300712418,g,9.747340643871189,2.168939999999999,106.20243161646391
1237648721226367100,169.953080138076,-0.0541958565505034,20.78623,18.77747,17.79464,17.38303,17.05772,GALAXY,0.1249734,-18.11217919206568,315.5630168677766,u,-20.12093919206568,416.898746228133,g,10.147436476826272,2.0087600000000023,101.33572936035642
1237674650461208724,170.004795896605,0.0348398354861253,22.54778,19.83247,18.22723,17.61774,17.26991,GALAXY,0.2910671,-21.20084966271925,363.2653949589452,g,-22.80608966271925,477.899250937461,r,10.7057174650877,1.6052399999999984,114.63385597851578
1237674651534885005,169.914439924759,0.953293351755683,21.02148,18.76135,17.85135,17.41279,17.11278,GALAXY,0.143808,-18.21781087794845,310.36677484333035,u,-20.477940877948456,410.0338518352731,g,10.25493635117938,2.2601300000000037,99.66707699194274
1237648722300043550,169.910206446991,0.789748607911037,19.2851,17.57368,16.42678,15.91144,15.53856,GALAXY,0.1741932,-22.138783788941385,399.4231954332558,g,-23.285683788941384,525.4671888748802,r,11.038140715576557,1.1468999999999987,126.04399344162442
1237648722300108940,169.978281768459,0.782260270068289,19.62706,18.31053,17.64714,17.18992,16.99657,GALAXY,0.1049216,-18.852531839009835,321.2897639072311,u,-20.169061839009835,424.4645049929334,g,10.142139135603934,1.3165300000000002,103.17474108570235
1237674651534885105,169.906646052598,0.938989963692516,22.41514,20.64837,19.58286,19.11799,18.5286,QSO,0.3702225,-21.036509516175396,342.28017712451805,g,-22.102019516175396,450.2918321659438,r,10.58251500647016,1.0655099999999997,108.01165504142574
1237674651534884870,169.819929803508,0.99602806950019,19.78373,18.16338,17.41766,17.01674,16.75032,GALAXY,0.1032842,-18.65848644079727,321.76659468158795,u,-20.278836440797267,425.09445888919646,g,10.178340176318908,1.6203499999999984,103.32786420760851
1237648722836848827,169.769826731336,1.17358135368654,20.13655,18.20842,17.11563,16.67533,16.32372,GALAXY,0.1442116,-19.109592705215206,310.2572985626085,u,-21.03772270521521,409.8892197911645,g,10.553685082086083,1.928130000000003,99.631921228556
1237674651534884948,169.861695482588,0.968089135599248,17.89176,15.97564,15.08204,14.65247,14.32071,GALAXY,0.03987979,-18.3555299997984,341.38561342749045,u,-20.2716499997984,451.0136695704029,g,10.19710639991936,1.9161199999999994,109.62805614291244
1237674651534819463,169.781882806719,0.91313450088896,19.51407,18.07502,17.35354,17.01004,16.72233,GALAXY,0.06340951,-17.78881468230964,333.83188382432274,u,-19.22786468230964,441.0342352495982,g,9.759153872923855,1.4390500000000017,107.20235142527548
1237648722300108982,170.056681235106,0.688946324677446,19.62175,18.13919,17.4812,17.03407,16.72379,GALAXY,0.07340532,-18.019316395416915,330.72316056715647,u,-19.501876395416915,436.92721776337015,g,9.868426558166767,1.4825599999999994,106.20405719621368
1237648722300043311,169.881143379745,0.73522158632992,18.97931,17.0784,16.01591,15.70568,15.38627,GALAXY,0.07033571,-18.5627794520158,331.67163973254713,u,-20.463689452015803,438.1802789706045,g,10.295590180806322,1.9009100000000032,106.50863923805736
1237674651534753942,169.641711933114,1.01172856280448,17.89678,16.6834,16.16913,15.87195,15.68579,GALAXY,0.06213417,-19.359379407697183,334.2327269256388,u,-20.572759407697184,441.5637997975341,g,10.249899763078876,1.2133800000000008,107.33107287189529
1237674651534753961,169.65005606395,1.03099110318863,17.80243,15.88062,14.9881,14.5685,14.25477,GALAXY,0.06324132,-19.494343857554128,333.8846913887809,u,-21.41615385755413,441.104000736164,g,10.651155943021651,1.9218100000000007,107.2193093473831
1237648722299912265,169.649100352132,0.740769218711867,18.69433,17.40621,16.89817,16.70631,16.63521,STAR,0.000183537,-5.783296649495583,354.93485632127533,u,-7.071416649495582,468.9139369427553,g,4.815832259798234,1.2881199999999993,113.97908062147997
1237648722836783254,169.6179637878,1.06670700315893,20.3584,18.104,17.30805,16.84065,16.5392,GALAXY,0.0636807,-16.95430553669124,333.74677194011326,u,-19.20870553669124,440.9217916617271,g,9.725058214676498,2.2544000000000004,107.17501972161386
1237648722836848809,169.737666109177,1.18483137952165,20.74594,18.57928,17.33472,16.78604,16.37805,GALAXY,0.1732438,-21.119559842246776,399.7464124677241,g,-22.364119842246776,525.892401903168,r,10.625613536898712,1.2445599999999999,126.14598943544388
1237674650997948553,169.7064832974,0.619284610597554,16.61864,15.36905,14.82301,14.54069,14.32849,GALAXY,0.02539067,-18.617787609772392,346.20950861587227,u,-19.86737760977239,457.386646593927,g,9.972180643908956,1.2495899999999978,111.17713797805476
1237648722299912206,169.564886879075,0.820743212181091,18.78875,17.73226,17.30846,17.15094,17.05935,STAR,0.0007853342,-8.846837212764033,354.7214251333701,u,-9.903327212764031,468.6319672888748,g,5.943054085105614,1.0564899999999984,113.91054215550474
1237674651534753810,169.57118764198,1.04369137810731,18.67197,17.48616,17.09216,16.93513,16.90254,STAR,0.0003314871,-7.089692854293165,354.882361075286,u,-8.275502854293165,468.8445840684764,g,5.269628341717267,1.18581,113.96222299319044
1237648722299977879,169.732911422469,0.693062776691199,19.43599,18.13789,17.53131,17.21872,16.99184,GALAXY,0.07079065,-18.12102234901155,331.53072451650564,u,-19.419122349011552,437.9941121077216,g,9.80954493960462,1.2981000000000016,106.46338759121596
1237648722836848760,169.667547002958,1.1436367151221,20.28917,18.41121,17.51764,17.09924,16.78052,GALAXY,0.08211253,-17.61284929414211,328.0619992451247,u,-19.490809294142107,433.4114863266577,g,9.884985317656842,1.877959999999998,105.34948708153303
1237648722836848747,169.665357256725,1.09331672760446,19.5353,17.79287,16.87753,16.47257,16.12058,GALAXY,0.102637,-18.891992552157177,321.95545768915787,u,-20.634422552157176,425.3439708625776,g,10.359009020862873,1.7424299999999988,103.38851317341971
1237648722836848740,169.662104974841,1.06091364579011,20.22429,18.46659,17.52059,17.10327,16.77799,GALAXY,0.08133835,-17.65560481651134,328.29687396179,u,-19.41330481651134,433.721785600224,g,9.876539526604535,1.7576999999999998,105.42491163843397
1237674651534753891,169.54643044479,0.93278193442463,20.3774,18.72695,18.2027,17.87404,17.74652,GALAXY,0.05137878,-16.4439249723294,337.6518593993308,u,-18.0943749723294,446.0809072064399,g,9.22632118893176,1.6504500000000029,108.4290478071091
1237648722836783266,169.623404764829,1.09864136441501,18.89477,17.09377,16.15349,15.73403,15.39552,GALAXY,0.06388485,-18.425302516580885,333.6827289156341,u,-20.226302516580887,440.8371827082602,g,10.198302606632357,1.801000000000002,107.1544537926261
1237674651534753901,169.569528775944,1.02782818384173,19.29803,17.37024,16.33302,15.87285,15.50691,GALAXY,0.1027905,-19.132809971169348,321.91064395277255,u,-21.06059997116935,425.2847662361981,g,10.55385198846774,1.9277900000000017,103.37412228342555
1237674650998145167,170.16451772662,0.620223433601653,19.33059,18.11893,17.4975,17.11802,16.89958,GALAXY,0.1107003,-19.276748432143364,319.6181724268914,u,-20.48840843214337,422.256120755527,g,10.257765772857349,1.2116600000000055,102.63794832863556
1237674651534884971,169.883334596932,1.0045423791589,20.53131,18.76419,17.60062,17.11845,16.76895,GALAXY,0.1738781,-20.943759429025803,399.5304112070921,g,-22.107329429025803,525.6082381978163,r,10.552498171610322,1.16357,126.07782699072419
1237648722300043391,169.836685781677,0.662513703568894,19.09358,17.89727,17.24434,16.85003,16.6393,GALAXY,0.1192957,-19.692878123111036,317.16373072817134,u,-20.889188123111037,419.0134921451052,g,10.428621649244414,1.1963100000000004,101.84976141693386
1237648722300043569,169.949437704855,0.764538118997643,19.28855,18.11616,17.29338,16.86625,16.6324,GALAXY,0.1859561,-21.759845209785027,395.4615183479388,g,-22.58262520978503,520.2553450334291,r,10.826662883914013,0.8227800000000016,124.79382668549027
1237648722300174519,170.20385285879,0.639245684023069,19.57239,18.39101,17.75531,17.35382,17.11808,GALAXY,0.1008042,-18.81216352332832,322.4915021218124,u,-19.993543523328317,426.0521535074085,g,10.070572609331323,1.1813799999999972,103.56065138559609
1237648722300108902,169.954670119505,0.743159952578209,18.3041,16.28019,15.18771,14.62058,14.15796,GALAXY,0.06956788,-19.21259560301657,331.90974283932314,u,-21.23650560301657,438.4948433567396,g,10.65463504120663,2.0239100000000008,106.58510051741644
1237648722300043485,169.847629475299,0.820026721689977,19.72448,18.47478,17.73442,17.28115,17.02248,GALAXY,0.1437473,-19.513778886932684,310.3832463691936,u,-20.763478886932685,410.0556128088783,g,10.408318754773076,1.2497000000000007,99.67236643968471
1237648722300043522,169.889802273691,0.682875930781442,19.83732,18.57562,17.82368,17.41833,17.1436,GALAXY,0.1330712,-19.21299636811792,313.3077603596314,u,-20.47469636811792,413.9192665032877,g,10.288242547247169,1.2617000000000012,100.6115061436563
1237648722300043510,169.889666101827,0.634385880173721,19.33545,17.81699,16.9812,16.55449,16.20896,GALAXY,0.1051598,-19.149534150198,321.2205148974836,u,-20.667994150198,424.3730182730136,g,10.3742264600792,1.5184599999999975,103.15250337552999
1237674650998145185,170.201805367302,0.58057683236907,16.9733,15.58945,14.97867,14.63568,14.38394,GALAXY,0.04036539,-19.301285241666445,341.22626859011524,u,-20.685135241666444,450.8031548415889,g,10.316950896666578,1.383849999999999,109.57688625147364
1237674650998079524,170.106169747894,0.578304422086884,21.13359,19.13463,18.06514,17.58093,17.19408,GALAXY,0.1440433,-18.109697619373915,310.3029404568865,u,-20.108657619373915,409.949518519098,g,10.180645447749567,1.9989600000000003,99.64657806221146
1237648721763303657,170.218520172278,0.40810319090533,19.14308,17.95539,17.38531,17.15357,16.98075,GALAXY,0.02499222,-16.05815701802329,346.34409225076854,u,-17.24584701802329,457.5644486355224,g,8.923046807209316,1.18769,111.22035638475387
1237674650461274238,170.160172842677,0.135268519781196,19.96673,19.15294,18.658,18.29357,18.28801,GALAXY,0.2037231,-20.953504352233907,389.6244908816654,g,-21.448444352233903,512.5763558080758,r,10.425837740893565,0.49493999999999616,122.95186492641045
1237674650998145221,170.248978971663,0.534227407318754,16.28539,14.84709,14.11435,13.69021,13.32436,GALAXY,0.02433676,-18.856747585362942,346.5657134085474,u,-20.295047585362944,457.8572382777711,g,10.20794303414518,1.4383000000000017,111.29152486922368
1237648721763303635,170.185291343794,0.319763049227545,18.58571,17.58642,17.22452,16.99538,16.99463,GALAXY,0.02492882,-16.609877132161834,346.36551638776245,u,-17.609167132161833,457.592752636227,g,9.019302052864736,0.9992899999999985,111.22723624846452
1237648721763303647,170.205412930992,0.39017172685771,17.53008,15.74332,15.00519,14.6425,14.38323,GALAXY,0.02449388,-17.62636476831568,346.51256286665176,u,-19.41312476831568,457.7870196745343,g,9.810232307326274,1.786760000000001,111.27445680788253
1237674650998145070,170.204153256636,0.45924958968882,17.56072,16.0005,15.51597,15.26599,15.0991,GALAXY,0.02445948,-17.592600024484785,346.5241983021134,u,-19.152820024484782,457.8023915596935,g,9.637945609793915,1.5602199999999975,111.27819325758009
1237674650461274329,170.232800869609,0.0835267918274147,19.94569,18.22664,17.3342,16.88749,16.58332,GALAXY,0.1020833,-18.46876560898876,322.1172120111066,u,-20.18781560898876,425.5576688259408,g,10.179595043595503,1.7190499999999993,103.44045681483425
1237648721226432703,170.21877029213,-0.0134657249061961,20.19097,18.24999,17.22855,16.74304,16.30793,GALAXY,0.1013788,-18.20705929179781,322.3232551779642,u,-20.14803929179781,425.8298779675076,g,10.193573316719124,1.9409800000000033,103.50662278954343
1237674650998079670,170.100432893104,0.595730056475525,19.23169,18.02277,17.23147,16.7961,16.55317,GALAXY,0.1561953,-20.21041580313508,307.04155258199023,u,-21.41933580313508,405.64081172099554,g,10.682026321254032,1.208919999999999,98.59925913900531
1237674650998145180,170.192426424975,0.520347258493426,19.54119,17.9944,17.22913,16.78796,16.48784,GALAXY,0.1010737,-18.849692764602743,322.4125687499393,u,-20.396482764602744,425.9478725175254,g,10.245111505841098,1.5467900000000014,103.53530376758613
1237648721226367219,170.091640227966,-0.0453789189177917,19.17184,17.53762,16.68857,16.2541,15.89447,GALAXY,0.06339619,-18.13056128861952,333.83606537089435,u,-19.76478128861952,441.03975960267456,g,10.00923251544781,1.6342199999999991,107.20369423178022
1237648721763369102,170.317322566656,0.223640130792554,19.9243,18.01065,17.07721,16.63101,16.22668,GALAXY,0.1048671,-18.55405649617204,321.3056122315525,u,-20.46770649617204,424.4854426383046,g,10.293754598468816,1.913649999999997,103.1798304067521
1237648721226498056,170.268053615165,-0.0404154084671583,22.65384,19.88636,18.27501,17.58552,17.2369,GALAXY,0.2896295,-21.13378876461557,363.67034097777696,g,-22.745138764615568,478.4319837596767,r,10.68904910584623,1.611349999999998,114.76164278189975
1237674650461274299,170.227855438811,0.172610827945109,16.82961,15.3541,14.70534,14.3513,14.08095,GALAXY,0.02493878,-18.36686564540616,346.3621505276637,u,-19.84237564540616,457.58830590837823,g,9.984886258162463,1.4755099999999999,111.22615538071454
1237648721763238209,170.073522971005,0.405994817581466,19.70338,18.40134,17.61436,17.12737,16.91895,GALAXY,0.205445,-21.72648487733328,389.0679375666247,g,-22.51346487733328,511.8441737283741,r,10.801897950933313,0.7869799999999998,122.77623616174935
1237648721763368969,170.290035534464,0.211874823632796,19.11406,17.06667,16.04313,15.60912,15.24837,GALAXY,0.1042722,-19.3507733752306,321.4787078765543,u,-21.3981633752306,424.7141239270535,g,10.67142535009224,2.04739,103.23541605049917
1237648721763303606,170.131170036993,0.294906517672218,19.12293,17.9489,17.36331,17.00095,16.85461,GALAXY,0.1440361,-20.120235409543,310.3048933508304,u,-21.294265409543,409.9520985395478,g,10.5660101638172,1.174030000000002,99.64720518871741
1237674648851054795,171.149205989257,-1.1227223254765,20.55811,18.46296,17.25921,16.75781,16.38225,GALAXY,0.1520417,-18.81765457828171,308.1485678860409,u,-20.912804578281712,407.1033192635301,g,10.528678631312683,2.0951500000000003,98.95475137748923
1237648720153215106,171.418619958304,-0.860792600229123,18.40045,17.44397,17.1203,16.87672,16.70434,GALAXY,0.04026347,-17.868432740681662,341.2597002949647,u,-18.82491274068166,450.8473223615168,g,9.515890696272663,0.9564799999999991,109.58762206655206
1237648720153149681,171.266699475527,-0.841175904399674,20.89785,18.86303,17.76147,17.31467,16.93348,GALAXY,0.1517597,-18.47335168659112,308.22401582552334,u,-20.508171686591115,407.2029955554097,g,10.338840674636447,2.0348199999999963,98.97897972988636
1237648720690020697,171.26130950635,-0.609578510877507,21.77241,20.97997,20.05873,19.61329,19.07647,GALAXY,0.3744148,-20.73599414936169,341.2361391917491,g,-21.657234149361692,448.9183323695292,r,10.49831605974468,0.921240000000001,107.6821931777801
1237674649388056620,171.396154704939,-0.768241641261509,15.74346,13.83475,12.99014,12.59132,12.31425,GALAXY,0.02529804,-19.48483500758043,346.2407867277304,u,-21.39354500758043,457.4279689445227,g,10.625404403032173,1.9087099999999992,111.18718221679234
1237648722835144810,165.825839620999,1.1418115237989,20.15569,18.74983,17.96149,17.55314,17.30597,GALAXY,0.1203061,-18.6510417424066,316.8776819121131,u,-20.0569017424066,418.6355853993832,g,10.116603096962642,1.405859999999997,101.75790348727014
1237674651533115508,165.831992272861,1.03469136083901,19.10057,17.30521,16.21118,15.73508,15.35759,GALAXY,0.1206889,-19.713801994318043,316.7694442231024,u,-21.509161994318045,418.49258969192965,g,10.760978397727218,1.7953600000000023,101.72314546882723
1237648722835210389,165.942356735984,1.17976858180386,19.42312,18.19163,17.64337,17.30617,17.10674,GALAXY,0.1072973,-19.1097551700648,320.600438563338,u,-20.3412451700648,423.5538188343817,g,10.17146766802592,1.2314899999999973,102.95338027104367
1237648722835144830,165.852834780243,1.09444511319816,20.02344,18.06749,17.0273,16.61124,16.30318,GALAXY,0.1431149,-19.2040436825138,310.5549582111124,u,-21.1599936825138,410.28246591834295,g,10.58038147300552,1.9559500000000014,99.72750770723053
1237648722835079336,165.670310952544,1.06184923248743,19.38561,18.20473,17.77904,17.53242,17.37301,GALAXY,0.03914415,-16.819713317166347,341.6272901117713,u,-18.000593317166345,451.3329551054105,g,9.19214452686654,1.1808799999999984,109.70566499363923
1237648721761534135,166.15135805758,0.346390842612136,18.96611,17.16937,16.25292,15.77902,15.41677,GALAXY,0.07428328,-18.702549439029845,330.4528764517307,u,-20.499289439029845,436.57013818552593,g,10.31272857561194,1.7967399999999998,106.11726173379526
1237648722298405014,166.138053900857,0.628151454704012,20.49236,18.55091,17.57859,17.13926,16.79354,GALAXY,0.09618603,-17.781231312131606,323.8501406554141,u,-19.72268131213161,427.8470872320824,g,9.997063724852644,1.9414500000000032,103.99694657666828
1237674650459504747,166.118506217093,0.0887603834302847,20.0444,19.01173,18.62107,18.36285,18.27798,GALAXY,0.09544819,-18.21100769378312,324.06827017533345,u,-19.24367769378312,428.1352639781166,g,9.688720677513247,1.0326699999999995,104.06699380278314
1237674650996375677,166.114417219132,0.551883393053036,19.30115,18.79684,17.98566,17.55499,17.31898,QSO,0.244108,-21.773970473429944,376.9769184025824,g,-22.585150473429945,495.9376517151244,r,10.88371458937198,0.8111800000000002,118.960733312542
1237674650996310179,166.028761362662,0.530276189783135,20.22863,19.14481,19.01971,19.00227,18.96072,STAR,0.0004716682,-6.2991869550655935,354.83263672893275,u,-7.383006955065593,468.7788919038576,g,4.834635582026237,1.0838199999999993,113.94625517492483
1237674650996375670,166.110554444182,0.475502143263576,20.49178,18.43368,17.22589,16.73788,16.38472,GALAXY,0.1651955,-21.14691505453494,402.5075620357271,g,-22.35470505453494,529.5248737229074,r,10.622322021813975,1.2077899999999993,127.01731168718027
1237674650996310731,166.023356506646,0.626843411277063,23.07324,20.6396,18.80781,18.17305,17.77731,GALAXY,0.3419636,-20.827613079368632,349.4878698647266,g,-22.659403079368637,459.77402069623946,r,10.641204431747454,1.8317900000000051,110.28615083151288
1237648722298405006,166.111169769917,0.660972779169339,19.47869,17.95703,17.04192,16.58644,16.26695,GALAXY,0.1181439,-19.28446500682862,317.49044107829053,u,-20.80612500682862,419.4451179316008,g,10.450779602731448,1.5216600000000007,101.95467685331027
1237674650459504784,166.17306159975,0.195582229588787,19.09638,17.83795,17.14327,16.74781,16.45989,GALAXY,0.1015312,-19.305211606463285,322.2786608313954,u,-20.563641606463285,425.7709631828858,g,10.309812642585314,1.2584300000000006,103.49230235149037
1237648722298536165,166.454160057757,0.804043058147603,19.7227,17.89475,16.8928,16.44501,16.09892,GALAXY,0.0,6.564087831372408,354.99964500035503,u,4.736137831372407,468.99953100046906,g,0.2311104674510368,1.8279500000000013,113.99988600011403
1237674650996375648,166.075040003109,0.423965785997223,20.57012,18.43486,17.17699,16.67769,16.30922,GALAXY,0.1646545,-21.13760356472449,402.69453301386807,g,-22.395473564724487,529.7708462037455,r,10.627475025889794,1.257869999999997,127.0763131898774
1237674650459504728,166.089903026515,0.199715420643658,20.05268,18.56241,17.81462,17.40747,17.10121,GALAXY,0.04955553,-16.686417729836204,338.2384160274016,u,-18.176687729836203,446.85582286437005,g,9.352567891934482,1.4902699999999989,108.61740683696843
1237648721224663272,166.085856989976,-0.0150784383928346,21.19532,19.43777,17.96762,17.45875,17.06384,GALAXY,0.248745,-21.181980607688345,375.5770793877053,g,-22.652130607688346,494.0960724567466,r,10.73003624307534,1.4701500000000003,118.5189930690413
1237674650459439236,166.003756839423,0.182013380842967,18.76968,17.65857,17.25078,16.96857,16.84528,GALAXY,0.0496467,-17.973597652680418,338.2090373837216,u,-19.084707652680414,446.81700995201527,g,9.629880661072168,1.1111099999999965,108.60797256829369
1237674650459439262,166.032523032692,0.195910402402821,19.23258,17.95212,17.42273,17.09948,16.86364,GALAXY,0.07424019,-18.4347323524876,330.4661316013507,u,-19.7151923524876,436.58764991840417,g,9.91328094099504,1.280459999999998,106.12151831705347
1237674650459439631,166.040636541134,0.103649487173151,26.87105,20.53805,18.64863,18.0222,17.64377,GALAXY,0.3742969,-21.17704398254076,341.2654136089516,g,-23.06646398254076,448.9568447691325,r,10.480141593016302,1.8894200000000012,107.69143116018091
1237648721224663214,166.166596762989,-0.0051375420115735,20.50057,18.52882,17.37221,16.91595,16.54002,GALAXY,0.1798982,-21.264146779929032,397.4919192181156,g,-22.420756779929032,522.9264694191414,r,10.660581111971611,1.1566100000000006,125.43455020102584
1237648722298404875,166.068325478258,0.791028023021295,18.30507,17.13252,17.01485,16.9759,17.00685,STAR,0.0005526973,-8.567176547554226,354.8039008419751,u,-9.739726547554229,468.74092815460943,g,5.766083419021691,1.1725500000000029,113.93702731263431
1237648722835275908,166.113359606038,1.20003495861972,18.92101,16.99723,16.06,15.6408,15.29552,GALAXY,0.07026847,-18.61886614122937,331.6924771221187,u,-20.542646141229373,438.2078078035878,g,10.314785656491749,1.9237800000000043,106.5153306814691
1237674651533181080,166.044435075495,0.94440082285371,19.64235,18.41096,17.6889,17.25231,17.03906,GALAXY,0.1285986,-19.32513873631144,314.5493889501546,u,-20.55652873631144,415.55961526090846,g,10.316309094524575,1.2313899999999975,101.01022631075386
1237648722298405002,166.110366610798,0.817855121738823,20.4613,18.62715,17.43979,16.89811,16.54064,GALAXY,0.1845716,-21.23009096351533,395.9237246613037,g,-22.41745096351533,520.8634074968537,r,10.677537185406132,1.1873599999999982,124.93968283555
